Home,Team_Rate,Opp_Rate,Pts_per_Ply,TO_Margin,Net_YPP,Net_Pts,Pass_YPA,Rush_YPA,ToP_Diff,Outcome,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GNB,Team_HOU,Team_IND,Team_JAX,Team_KAN,Team_LAC,Team_LAR,Team_LVR,Team_MIA,Team_MIN,Team_NOR,Team_NWE,Team_NYG,Team_NYJ,Team_PHI,Team_PIT,Team_SEA,Team_SFO,Team_TAM,Team_TEN,Team_WAS
0,79.8,76.3,0.22033898305084745,0,-3.09,-21,-3.827584887039694,-3.6999987666670777,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,122.7,119.5,0.4927536231884058,0,-2.24,-3,-0.5111109975308894,-1.1249995312501953,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,112.9,136.3,0.4444444444444444,0,0.2599999999999998,6,5.152541499569237,-3.9545436570256105,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,137.5,110.6,0.5882352941176471,0,-0.2599999999999998,-6,-12.666661388891088,3.2222210288070263,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,158.3,85.6,0.84,0,1.1600000000000001,13,-5.789470637120718,-0.5483869198751872,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,73.3,50.1,0.2222222222222222,0,-0.5299999999999998,-19,-1.0909085950415478,-1.1249996484376097,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,51.7,69.9,0.5,0,0.5299999999999998,19,1.142856598639715,0.8780485663296179,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,86.5,158.3,0.3717948717948718,0,-1.1600000000000001,-13,1.9642853635204707,0.772726921487763,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,104.7,96.3,0.2413793103448276,0,-1.6000000000000005,-28,-5.363633925620943,-0.9722219521605687,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,67.9,68.0,0.17857142857142858,0,-0.2200000000000002,1,-4.959998016000793,1.9999993548389179,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,83.0,120.2,0.3918918918918919,0,0.4400000000000004,-2,2.3148143861454837,-1.699999150000425,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,110.9,87.3,0.35294117647058826,0,1.0,4,4.474998881250279,-2.035713558673729,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,89.1,109.8,0.3448275862068966,0,-1.0,-4,-5.424240780533096,2.279999088000365,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,89.0,89.9,0.29310344827586204,0,1.4399999999999995,7,2.0344820570751527,1.5862063495840175,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,123.4,82.3,0.484375,0,-0.4400000000000004,2,-4.464284119898529,0.9444441820988382,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,82.8,67.2,0.34285714285714286,0,-0.9499999999999993,-2,0.2222221604938443,1.264705510380732,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,70.8,89.0,0.20967741935483872,0,-3.6999999999999997,-17,-4.374998632812927,-2.4999991666669446,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,72.0,67.9,0.12857142857142856,0,0.2200000000000002,-1,2.952380249433274,-2.21428492346967,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,85.1,99.1,0.2857142857142857,0,-1.96,-17,-7.333330888889704,0.07692304733728948,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,104.0,108.3,0.35294117647058826,0,0.35000000000000053,-3,1.6764700951558542,-0.3235293166090245,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,73.3,81.4,0.36363636363636365,0,0.6399999999999997,4,-1.3749994270835721,1.9354832466183076,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,77.4,102.3,0.3103448275862069,0,0.6600000000000001,-6,2.4137922711061135,-0.41379296076104805,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,133.0,68.6,0.6481481481481481,0,3.7700000000000005,25,0.05263155124655198,5.428569877551463,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,91.4,86.6,0.18867924528301888,0,-1.4399999999999995,-7,-2.185184375857639,-1.7692300887576582,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,89.7,67.6,0.5,0,3.6999999999999997,17,5.185183264746939,2.272726584022247,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,100.2,79.0,0.44594594594594594,0,1.96,17,4.680850067904241,-0.07407404663924198,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,96.3,99.6,0.6268656716417911,0,1.6000000000000005,28,3.9333320222226593,0.9459456902849485,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,68.5,82.3,0.5098039215686274,0,0.9499999999999993,2,-0.22857136326532476,-2.68749832031355,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,72.2,132.8,0.17543859649122806,0,-3.7700000000000005,-25,-0.03225805411030513,-7.307689497042501,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,81.4,100.5,0.34285714285714286,0,-0.6599999999999993,-10,-0.292682855443206,0.4827584542212227,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,106.6,74.4,0.4444444444444444,0,-0.6600000000000001,6,-3.0434769376187227,0.3870966493236615,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.5,81.4,0.5483870967741935,0,0.6599999999999993,10,0.3870966493236615,-0.45161275754427177,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,84.9,70.8,0.2807017543859649,0,-0.6399999999999997,-4,1.0312496777344755,-2.399999040000384,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,110.3,100.4,0.421875,0,-0.35000000000000053,3,-1.8999993666668777,0.3235293166090245,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,125.5,80.9,0.39215686274509803,0,1.0899999999999999,5,-2.3703694924557435,2.2499990625003905,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,81.4,124.2,0.23076923076923078,0,-1.0899999999999999,-5,1.5999996000000998,-2.1599991360003457,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,65.5,141.9,0.14705882352941177,0,-2.96,-37,-2.5869559593574,-1.3636357438019346,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,141.7,126.2,0.6666666666666666,0,-1.0199999999999996,5,-2.7826074858228322,-0.4705880968858538,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,141.9,60.7,0.7833333333333333,0,2.96,37,3.83870843912631,1.03448240190262,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,127.5,140.6,0.55,0,1.0199999999999996,-5,1.6842100831026097,0.7272723966943652,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,89.7,87.2,0.30357142857142855,0,0.7599999999999998,-5,0.41379296076104805,-1.7037030727025657,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,123.6,93.3,0.5142857142857142,0,0.6299999999999999,14,0.810810591672813,2.3030296051425436,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,80.8,36.7,0.19047619047619047,0,-0.9699999999999998,-5,3.3846147337279358,-2.7187491503908903,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,89.5,105.4,0.23809523809523808,0,-1.4899999999999998,-6,-2.162161577794168,-1.653845517751724,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,39.0,78.4,0.3888888888888889,0,0.9699999999999998,5,-8.7999956000022,2.55882277681683,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,76.5,111.2,0.24528301886792453,0,-0.2599999999999998,-7,0.41176458477512207,-5.789470637120718,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,91.9,139.4,0.35714285714285715,0,-1.71,-3,3.509803233371915,-11.73683592798109,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,85.0,79.4,0.40625,0,1.52,19,2.333332685185365,1.6071422831634703,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,113.6,75.6,0.29411764705882354,0,0.2599999999999998,7,-0.6086953875237445,2.4444439012346884,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,120.9,85.9,0.5084745762711864,0,1.9400000000000004,16,-0.7368417174517277,3.874999031250242,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,72.8,115.5,0.1111111111111111,0,0.1299999999999999,-27,2.318181291322434,-4.210524099724158,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,87.2,89.6,0.3055555555555556,0,-0.7599999999999998,5,-0.30769222879686436,1.3939389715336448,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,78.4,84.2,0.05357142857142857,0,-2.51,-21,-4.062498730469146,-1.4583327256946976,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,119.2,68.2,0.5666666666666667,0,-0.1299999999999999,27,-3.6428558418371995,2.499999218750244,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,69.1,86.3,0.21818181818181817,0,-2.89,-3,-6.3199974720010115,-2.7666657444447518,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,106.4,84.1,0.30434782608695654,0,1.4899999999999998,6,2.2857136326532475,1.264705510380732,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,92.8,118.3,0.2641509433962264,0,-1.9400000000000004,-16,0.41176458477512207,-8.157890443215557,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,88.8,67.1,0.22388059701492538,0,2.89,3,4.157893642659567,2.8620679785972487,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,96.0,99.0,0.3076923076923077,0,1.6300000000000003,10,3.968748759766012,1.6060601193757214,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,95.4,122.1,0.3728813559322034,0,-0.6299999999999999,-14,-0.7499998125000468,-3.9999978947379504,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,101.6,136.5,0.4909090909090909,0,-1.1600000000000001,3,-3.461537130178027,-1.344827122473406,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,139.4,90.4,0.4666666666666667,0,1.71,3,-11.933325377783081,4.955554454321232,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,108.1,94.3,0.2222222222222222,0,-1.6300000000000003,-10,-6.349996825001588,-2.1199991520003394,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,86.5,72.4,0.4,0,2.51,21,3.823528287197562,1.346153328402566,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,137.1,97.9,0.36923076923076925,0,1.1600000000000001,-3,2.9999990000003334,1.1142853959184582,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,83.3,85.0,0.125,0,-1.52,-19,-2.545453774104917,-1.956520888469179,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,72.6,117.2,0.0625,0,-2.81,-21,-7.923073875740817,-2.4999988636368804,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,118.9,65.9,0.34285714285714286,0,2.81,21,5.885712604082112,1.5714281224491078,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,88.6,116.0,0.3088235294117647,0,-1.2699999999999996,-1,-1.7999994000002,0.8947366066482614,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,117.2,88.1,0.3793103448275862,0,1.2699999999999996,1,1.8620683234247162,-1.1724133888229693,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,57.2,100.0,0.06521739130434782,0,-1.9100000000000001,-23,-2.346152943787329,-6.449996775001613,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,51.0,91.8,0.19696969696969696,0,-1.9700000000000002,-6,-2.729728991965137,-0.13793098692034933,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,103.7,78.2,0.4098360655737705,0,0.40000000000000036,-1,3.0277769367286282,-2.9999988000004802,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,78.8,68.2,0.27692307692307694,0,-1.2999999999999998,5,-0.7058821453287807,-0.06451610822061025,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,41.8,126.8,0.18867924528301888,0,0.6600000000000001,-6,2.2352934602078056,-6.368417700832789,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,158.3,90.4,0.6612903225806451,0,3.1799999999999997,31,3.1428556462592163,4.341462355740888,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,75.4,125.0,0.2878787878787879,0,-2.3600000000000003,-25,1.0238092800454095,-5.08333121527866,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,55.2,95.8,0.10714285714285714,0,0.9399999999999995,-7,3.457141869388037,-3.666664920635752,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,63.4,82.3,0.1927710843373494,0,0.9800000000000004,-4,3.178570860969489,2.5555546090538486,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,126.8,41.1,0.23880597014925373,0,-0.6600000000000001,6,-5.428567551023178,2.2830184371663327,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,94.7,46.5,0.3114754098360656,0,1.9700000000000002,6,2.8055547762347843,0.1599999360000256,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,71.5,77.1,0.23636363636363636,0,1.2999999999999998,-5,0.7999997333334222,0.0799999680000128,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,80.6,102.3,0.4406779661016949,0,-0.40000000000000036,1,-4.359998256000698,2.2058817041524397,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,109.1,98.4,0.42592592592592593,0,1.5499999999999998,6,-1.4230763757398555,1.5714280102042821,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,125.0,74.0,0.7857142857142857,0,2.3600000000000003,25,-2.68749832031355,3.0499992375001903,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,83.7,101.7,0.30303030303030304,0,-0.7199999999999998,-3,-6.925923360769126,3.564101650230346,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,96.8,0.35294117647058826,0,-0.20000000000000018,-3,-1.249999553571588,-3.739128809074431,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,98.7,81.0,0.42857142857142855,0,-0.2699999999999996,7,-0.19999993333335556,-1.1153841863906975,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,84.2,97.1,0.2833333333333333,0,0.2699999999999996,-7,0.21428563775512938,0.9062497167969634,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,97.3,53.4,0.22413793103448276,0,-0.9399999999999995,7,-6.049996975001513,2.0263152562328273,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,94.7,79.5,0.43333333333333335,0,-1.75,3,0.026315782548478276,-5.6363610743813295,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,94.1,157.4,0.19230769230769232,0,-3.1799999999999997,-31,-2.4444435390949857,-7.119997152001139,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,81.4,90.0,0.36507936507936506,0,1.75,-3,-0.029411756055365862,4.27586059453083,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,56.3,0.4,0,1.9100000000000001,23,3.0499984750007627,2.866666029629771,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,103.1,80.0,0.3484848484848485,0,0.7199999999999998,3,4.249999034091128,-6.3181789462822975,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,101.3,107.4,0.2537313432835821,0,-1.5499999999999998,-6,1.02777749228403,-1.4193543808534255,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,90.9,63.4,0.425531914893617,0,-0.9800000000000004,4,-9.368416121886252,-2.464284834183988,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,99.1,99.6,0.30434782608695654,0,0.20000000000000018,3,1.2068961355530567,2.1499994625001344,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,56.0,107.1,0.13333333333333333,0,-0.8100000000000005,-21,1.8717943918475917,0.8611108719136467,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,107.1,54.6,0.6888888888888889,0,0.8100000000000005,21,-3.8421032409982945,-1.192307233727987,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,94.5,88.4,0.3877551020408163,0,-0.3000000000000007,-13,-0.7931031747920088,-5.5999972000014,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,89.9,93.8,0.45714285714285713,0,0.3000000000000007,13,0.7931031747920088,2.7317066508032557,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,91.1,135.9,0.4666666666666667,0,-1.5700000000000003,-6,-2.4516121123831898,-0.20689648038052402,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,85.3,48.1,0.55,0,1.13,16,0.8124997460938292,0.32142845663269404,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,47.5,85.1,0.2898550724637681,0,-1.7200000000000002,-6,-0.6190474716553639,-1.7407400960221866,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,85.0,84.1,0.4262295081967213,0,0.7199999999999998,6,-3.714284387755576,2.42424168962373,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,115.9,98.4,0.3815789473684211,0,-1.5599999999999996,2,0.15624995117189025,2.477272164256326,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,97.7,98.8,0.34,0,-0.8100000000000005,-3,-8.571424489797861,1.6206890963141047,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,101.0,93.2,0.3076923076923077,0,0.8100000000000005,3,4.864863550036878,-1.6785708290818468,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,113.2,42.4,0.5490196078431373,0,2.5900000000000003,22,1.4583327256946976,1.3703698628259768,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,141.0,28.3,0.7580645161290323,0,2.6000000000000005,37,2.6666655555560186,3.2105254709143494,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,75.2,84.6,0.25,0,-0.13999999999999968,6,-1.4166660763891348,2.499999375000156,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,44.3,112.0,0.08823529411764706,0,-2.5900000000000003,-22,-0.8333331349206821,-1.4230763757398555,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,52.5,54.8,0.2786885245901639,0,1.21,-7,1.249999609375122,1.9310338168848908,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
